place,netTime,clockTime,yob,ageClass,acPlace,sex,nationality,name
29279,17641,18399,1962,45,4371,M,DEU,4a2571259d5dc262ca6ba58436e8f09f7eba00a5
29280,17641,18868,1958,50,2756,M,DEU,eef7ba0345c6fd51c8619081508560296c701ba4
29281,17642,18867,1964,45,4372,M,DEU,a760a14a168191ed62da14ade8bc834c79ed0816
29282,17642,18774,1982,20,735,W,ITA,9a63e60546f560a27c8f2265ba1d06ffe44b84ea
29283,17642,18769,1984,20,2623,M,DEU,2e7d866b0ed1183249a9aa34522ef34a3668c7fd
29283,17642,18774,1949,60,539,M,ITA,256d8bafc3696ce54f8e9fd428cf44435dbac1d6
29285,17642,17935,1963,45,4373,M,DEU,98a3527ddd9205299e37fb4be876a0d7478a3292
29286,17643,18529,1959,50,512,W,DEU,5c5e8ba1ea1d7fbcc9b5212149cf4cfcecaa1030
29287,17643,18976,1967,40,5245,M,DEU,33159d10d1f29082a74ea6481dc59c5f58398ffc
29288,17643,18854,1961,45,4374,M,DEU,0f432e3b8ffe852c746314cd314f9372ed8f7350
29289,17643,18226,1961,45,934,W,DEU,22850c9480a6c318924479d19a6624538c40373e
29290,17643,18248,1971,35,855,W,FIN,723f7d3cdabf41b4ea8bd8b0d07876a72611d6a6
29291,17644,18925,1969,40,5246,M,DEU,0a3dc9202d2d8d5a541887b44375e4794200267f
29292,17644,18703,1956,50,2757,M,DEU,e672297374e2cfc3df0173c4393dd36bd21fcdf1
29293,17644,18908,1957,50,513,W,DEU,d9a9b1028a8a059ab2627fd7c3d28653c098f598
29294,17644,18781,1956,50,514,W,GBR,c9a85aaa3701418d5458f753ce03d374babd533c
29295,17644,18315,1952,55,1291,M,DEU,d756361b70d27f5f3c4f0345b0138f7c8fe4de69
29296,17645,18440,1949,60,53,W,DEU,5b22b07c0ec0facb882843c53320aeba2d8f6039
29297,17645,18895,1968,40,1073,W,DEU,c3704d6ba2df3c38882565ac8b3bd533962bd2cc
29298,17646,18894,1961,45,4375,M,DEU,5c0e78703036d8a8f44d532021dd0834956e1967
29298,17646,18064,1970,35,3975,M,DEU,f8c28f0e328ca15b30cbea61e7e222b1a35e8d9c
29300,17646,18432,1963,45,4376,M,CHE,bd8afeb551431eb366eb05fb58b0838798394f73
29301,17647,18323,1949,60,540,M,USA,1e826cb5c53124e98dbc860079ebd01b6b60f54f
29302,17647,18851,1954,55,189,W,CHE,e5c6a61ba4da71f9c81ef822490074dc4a7dfb56
29303,17647,19004,1990,U20,17,W,DEU,e5c3b1134e18f58b8220081768b005e5d84543c9
29304,17648,18059,1976,30,2999,M,DEU,00f170dc4374d80de33b907fdb9f57294fc42ebd
29305,17648,18741,1964,45,935,W,DEU,1eb657b1203d143324a6d8c99eb36e944965b5a8
29306,17649,18981,1969,40,5247,M,DNK,79b27c08f871c963555b1cdc705bf8b073315c2c
29307,17649,18529,1983,20,2624,M,GBR,a9d6c28139b726a08d3e51caa0820f45aa7738ac
29308,17649,18766,1952,55,1292,M,NLD,38d0cef08dd81fd2eeb9c3b391cbcd309293a5a1
29309,17650,18766,1952,55,1293,M,NLD,0da1a8b67d9f2ada0ca6b08af4a7932a81d3c0a0
29310,17650,17829,1973,35,3976,M,CZE,892c1dd27f286dde94c8c49cce860bc7578d1f0a
29311,17652,18990,1960,45,936,W,DEU,ef5084954acf0798bb5543c60fbb2cafe77e96f6
29312,17652,18506,1960,45,937,W,DEU,8f53395bcaa3ed7ca10ef136ea3110572cb53b8b
29313,17652,18771,1965,40,5248,M,ESP,45c7c39e0f4ac3f33cae9aae9cdb12f4f6469073
29314,17653,18248,1972,35,3977,M,DEU,ab54ba2d985d0e51cacd75d9d08be4f975fb3ed9
29315,17653,17955,1965,40,5249,M,DNK,ea6c1c1263e68a39ca60bd062d751e8c44a98c65
29316,17654,18836,1971,35,3978,M,DEU,80af85defef373d27926bd571ee47f398061c589
29317,17655,18486,1957,50,2758,M,DEU,4720eee450bdbf379323fdb0f81718594fd3ae64
29318,17655,18653,1962,45,938,W,GBR,5b98bf3b1b179f960e49f6d8874b8ad4159b4aad
29319,17656,18716,1969,40,1074,W,DEU,22ad626d1c4df26559c8b252284e6b1bce16f118
29320,17656,18694,1960,45,4377,M,NLD,ded485ff144d061870bab5b59aa8440f1b66be8a
29321,17656,18620,1959,50,2759,M,GBR,e42bdee5d333ddcf8446ff9941391b0a45ed3675
29322,17656,18949,1963,45,939,W,DEU,a2a1652765f0e4a9a7a894e22b47f33d68edb206
29323,17656,18723,1982,20,2625,M,GBR,e9c4d31611322f7fe4056d2008ff9965ec81194b
29324,17656,18715,1952,55,1294,M,DEU,d1661d34918025e9b58ab1c9de2beddc786471fe
29325,17657,18698,1965,40,5250,M,DEU,93a046977ddc82d3813c4e73d642970092809296
29326,17657,18310,1969,40,5251,M,DNK,3a6c1e53e120b4d991ce815fd06d4aa31f28131c
29327,17657,18510,1971,35,3979,M,DEU,615d60ace5041b0d6e7586dd731f3bc9c4b5cecb
29328,17658,18449,1958,50,2760,M,DEU,e6e26d96d4e37d282a91e47494be4f1d4983d960
29329,17658,18331,1962,45,4378,M,FRA,a7bc3f0168f4dee35af92acd8e127cf290b691d9
29330,17658,18331,1956,50,515,W,FRA,e9f78702318099a0302ab87add828da7c70ad6ff
29331,17659,18449,1979,30,3000,M,DEU,ab64e61946464970920873f96e9e6bbb6543139e
29332,17659,18504,1950,55,1295,M,IRL,b3c6594c76f71cb47e0c0091e340f7d4279d6d63
29333,17659,18449,1976,30,3001,M,EST,d94ab672ce360d3c5d309c20f98f4d3b50a2834e
29334,17660,18567,1968,40,1075,W,DEU,142da32447c9e3f8e404658506969f13bb0aef01
29335,17660,18911,1957,50,516,W,DEU,c50764d102ffadfe047b6353ddd60d863ed23226
29336,17661,18697,1966,40,1076,W,DEU,b143732403415ba02e2bb7afd8c1f10da5a2386d
29337,17661,18861,1952,55,1296,M,FRA,8d24a74f1d796070d33373ce4083bb02c1f96fb7
29338,17661,18187,1956,50,2761,M,AUT,06eee7cd3081abc1a78e831f3e81a2039c8b6fb4
29339,17661,18116,1970,35,3980,M,DEU,0fa7f80c81540e1a070a52b7f55eab03f8f1ba2c
29340,17661,18881,1976,30,753,W,GBR,78224733b0f3a9e3e7a9869c58026266cb9469a3
29341,17661,18672,1964,45,4379,M,GBR,815e550956a3a1e9725927fb47018b86247139d1
29342,17662,18881,1969,40,5252,M,USA,0672af502bf6bbdfd6c7665f9950653cbe6d9353
29343,17662,18728,1978,30,754,W,DEU,ae7528a6b3d4f88ff0bee2b24479e5e6d846752c
29344,17663,18099,1957,50,2762,M,FRA,df589d7f15b2ac4462f8220157096ee4eaf14d78
29345,17663,18728,1960,45,4380,M,DEU,3ed00f5e2c25f685af0ade5170fe4268fdabbfc1
29346,17663,18638,1963,45,4381,M,SWE,7fb4725f525a5d6c389691923967680e11efae64
29347,17663,18447,1965,40,5253,M,DEU,1cd865573d875d236491d969571287b102649398
29348,17663,17942,1964,45,4382,M,DEU,4ded608395b5827136ee9f6a2ef3cfcd2eb9b5c3
29349,17664,18258,1981,20,2626,M,DEU,a749e65d5990438624eb32972103c006f5d1faba
29350,17664,18496,1970,35,3981,M,ITA,40dfe80a7d93509230354cbd3d16c065c2f8cc44
29350,17664,18892,1971,35,3981,M,DEU,c306eabe6cef2462e575bef0a11ea52c0501cbc5
29352,17664,18893,1956,50,517,W,DEU,c743dd2c61908274f36c52adefb460fbde5c4bda
29353,17665,18371,1951,55,1297,M,DEU,971b5bfba5910fe706958e3f9b76e603fbba084d
29354,17665,18570,1954,55,1298,M,DEU,04048c642d66ca87f5a50d3e7a9da12f30eb559f
29355,17665,18366,1988,20,736,W,DNK,5f6c8cef928a36fd913a04b4a64ab7195e1b1692
29356,17665,18747,1965,40,5254,M,DEU,f58d538ab2c76246f2bca124f141c38b6fa68ec9
29357,17665,18886,1965,40,5255,M,DEU,a670257436370f79b23572b936a33a97d675bdfc
29358,17666,18886,1982,20,2627,M,DEU,f7e792cd458d3c53c8037451677de76e103b886c
29359,17666,18125,1964,45,4383,M,ITA,b9dcfc099c01cb92a40945325278df62f3c51130
29360,17666,18790,1969,40,1077,W,DEU,2f6d06b2c545cc73f9c87c4609b5cd9a2f0e3ac6
29361,17667,18790,1969,40,5256,M,FIN,0a8e93c7b8f6600beb70966d9b565794dd2ea6ae
29362,17667,19018,1956,50,2763,M,DNK,ac5049ddbe57bce7b3a0f87cdf72b1466d079b14
29363,17667,18792,1979,30,3002,M,ITA,d3d9c3904fe47ea26ea9324f75b7e2b6adfa099a
29364,17667,18456,1960,45,4384,M,DEU,d1aa146419518f2366e00c177454adec452067f9
29365,17667,17866,1986,20,2628,M,DNK,c091cb3831bce690dbf2df70d7c34edd80f03cae
29366,17668,18256,1979,30,3003,M,GBR,7a1989f0e1c3a446a7962ee71e045359465262b6
29367,17668,18903,1964,45,940,W,SWE,a40902ebf39ab28f224264cc79b58885374f0b3d
29368,17669,18064,1973,35,3983,M,DEU,24cb004b8bb4bc812f723bc09ed45b865629615e
29368,17669,18837,1953,55,1299,M,FRA,d3a83a6409e98023d92372053e765aa80fda284c
29370,17669,18501,1957,50,2764,M,DEU,c129d6ffaaa17386a9ee1272adf6b28ba6b6718f
29371,17669,18501,1962,45,941,W,DEU,000e62272e0e35751757793064866a938c2a747e
29372,17670,18631,1955,50,2765,M,DEU,358f544096cfa9dc08c2274825a2ea05a0cdc53d
29373,17671,18942,1963,45,4385,M,GBR,3c5019ec847d430e5d359f1ebe0f27b29aef8620
29374,17671,18208,1958,50,2766,M,DEU,831b4b16f1134cabed207fb7b28e659d50647d28
29375,17672,18200,1962,45,942,W,DEU,3d12cb83e1960f1191731d7f6c6264a83ff61b7a
29376,17672,18185,1989,20,2629,M,DEU,454497b25a9b5f605e3669d21376cf5f6af16e7f
29377,17673,17784,1975,30,755,W,GBR,5f28818b4250bc64ad93b112ad351c3c6e7a9185
29378,17673,17766,1956,50,2767,M,POL,01a6fce8af394c003ec248d10decb864667fb236
29379,17675,18392,1982,20,2630,M,DEU,8ca12a3f08ba77dc5fde39a010ee45d97244032f
29380,17675,18402,1967,40,1078,W,CHE,236a7265dacc7315c8e0f8d647c7ca7ab7ad4c16
29381,17675,19052,1973,35,3984,M,ESP,0b985024737b741ae05c043ef2501d73323368a0
29382,17677,18730,1986,20,2631,M,DEU,a3c1dedd80362b1146df8c8bc834cc22d0409d34
29383,17678,18360,1977,30,756,W,DEU,264bc7eaa74fe6c578e0809e942e0827fec7a1a6
29384,17678,18592,1961,45,4386,M,DEU,4fed25106ea71f02ab057f9251142e84c91c7eb4
29385,17678,18851,1963,45,4387,M,ESP,cbc328ed0daae893e0b9c2f3c9f2f1bf4ca3413d
29386,17679,18043,1971,35,3985,M,DEU,508ee8f25a6c801ad009f682e02c143e1bb12d6e
29387,17680,17809,1969,40,1079,W,DEU,de01ffb9430ad83281057e2d7cfffa8e41ed51d1
29388,17680,18039,1964,45,943,W,DNK,857d7153ed2781a36888eafea993a79a0a93e883
29389,17681,18943,1962,45,4388,M,NLD,72f29e4013cfc11f1939dea88488da2cd2ffad9d
29390,17681,18995,1990,U20,95,M,DEU,1a3dc6f3c6acc4d238a9848ebd44d0b2d532cc56
29391,17681,17811,1955,50,2768,M,DEU,fd212456c56804a4f340ea4a7ac4c3a851624b3c
29392,17681,18334,1979,30,3004,M,DNK,c74774c0a3f22a2ecee2420a9a3643e8d3e05cc5
29393,17681,18524,1969,40,5257,M,DEU,19d9eda1c797e6f62ca844c1fb6294cc0744b05a
29394,17682,18467,1967,40,5258,M,DEU,674a9d6f04bed21c6470d5423546f5cbf5538346
29395,17682,18914,1965,40,5259,M,DNK,cdcdec78b4ff093e7ae39202bdc42de40eb18bac
29396,17682,18548,1970,35,856,W,ITA,e7e4c601ab9bf99f7d287d4da8a8b2d7bb16cf27
29397,17685,18649,1981,20,2632,M,AUS,5ce3faac2126dddca57212315f9043fd2b8f716d
29398,17685,18278,1964,45,4389,M,DEU,2915711fdafc437aa7022cc76060b27888b6d978
29399,17686,18790,1981,20,737,W,SVN,c346fdc8dfc33f127f03e821ce58a82e778814f6
29400,17686,18961,1969,40,1080,W,DEU,d89a59326582882368d09e5e0d253b34f9a81233
29401,17687,18493,1970,35,857,W,DEU,6220b32ba9aae5d82171b269671af4d59a4e14f1
29402,17687,18493,1960,45,944,W,DEU,0a364373e6cd9a674ae1a49d4f0d9309b3b8e114
29403,17687,17839,1986,20,2633,M,IRL,9e603fff9368608e6e341fb23dc21c0a9182d54b
29404,17687,18948,1966,40,5260,M,NLD,6a971ac6d6cdffddc6c8f9b7f4647e8da5069ebf
29405,17687,18554,1961,45,4390,M,DEU,559514e6f9ffb1cf86eefca95d437a6e3aa5e2a1
29406,17687,18775,1963,45,4391,M,DEU,59b3a3227d157ed39c72beef1e28bb806e324848
29407,17688,18660,1951,55,1300,M,DEU,336705ba6ae4fc260b265b82102b2c44c309747a
29408,17689,18360,1990,U20,18,W,DNK,d13680a9da618a06f69d5f6850666d700a4d5fde
29409,17690,18025,1962,45,4392,M,DEU,302fbd50628c530b1937c4f0db10e2e3899542cc
29410,17690,18415,1959,50,2769,M,DNK,c59b58c48c9a8cadab24e797b50362819be206d3
29411,17690,18807,1979,30,3005,M,GBR,ecb83ecd49a4c80acdee6f4d7f0de5e8c3548432
29412,17690,19039,1964,45,945,W,IRL,e6c21491f9c467eef8a37c537a26427869b68062
29413,17690,18575,1984,20,738,W,ITA,4ef2e6d02ff7f7f31cfa144760bd808dc7bf04c6
29414,17690,18869,1956,50,2770,M,DEU,f791a71b474e45b925287390ced6b196e4938320
29415,17691,18792,1967,40,5261,M,DEU,c6f2823fcbd5e61472c0b78a02b8343dba4904cf
29416,17691,17773,1981,20,2634,M,DNK,950d447b196b12d76a6d65ade8a1824d73bd779f
29416,17691,18806,1978,30,757,W,DNK,40cc8587ad0f2a7e3fe3bd32441f9b2ed7ce10d5
29416,17691,18152,1980,20,2634,M,GBR,9332c9e45fd8070e105bf57c83a39e7e3aa09f75
29419,17692,18473,1969,40,5262,M,DEU,b2de497087064720893906c8c28e86987b5ddcef
29420,17692,18717,1980,20,2636,M,DEU,54470034fac52470d11b7788b95373e973e72dd5
29421,17692,18196,1968,40,1081,W,FRA,24372f18e6209075edf77f451a2c3ab213b70ffa
29421,17692,18403,1938,70,55,M,ITA,00d98efc2cfc67ec6a4eac10698a4a58ddd5e688
29423,17692,18893,1968,40,5263,M,DEU,c36b6d2e0bc36e99d62be0615f0830332f4595c3
29424,17692,18613,1967,40,5264,M,IND,67b9cde698456755e569c9b5e8af301707f0c1cd
29425,17692,18407,1968,40,5265,M,DEU,c3b887128f4acd727cc3c854f78cf1d83f836538
29426,17693,18664,1973,35,3986,M,GBR,c58bf25b9f96dc9fc801825876c76bd6c7da8a94
29427,17694,18454,1953,55,1301,M,DEU,06eb5e55d3c198c2ac9552bddc6523712ea499f1
29428,17695,18644,1962,45,4393,M,DEU,6b5aee485049fbaa7a2b278c70a936bfcea79811
29429,17695,18889,1967,40,5266,M,DEU,498407c90cf857f7367f9966283b17f46e8adbdd
29430,17695,18616,1964,45,4394,M,DNK,32e4ef8032b853710c0d019a5a271a28e0b6dcf1
29431,17695,19007,1955,50,2771,M,DEU,f50f1c0cb7d7c14533df8ecb520fcaf67568d228
29432,17695,18456,1982,20,2637,M,DEU,198a39106d5a447da5fc4d6fed24fac176312fe4
29433,17695,18804,1962,45,4395,M,DEU,6c0228344e55ecad25e4fd802d8d48b3abe1a8e5
29434,17696,18468,1966,40,5267,M,DEU,268927623cce1dd36a7d959016a419b0f896adaf
29435,17696,17882,1951,55,1302,M,ITA,3c94f68cbe54d3d5e5d0aeb7c66a01bc03ed197f
29436,17696,18172,1956,50,2772,M,DNK,00b203ffc7c9f623c0f95397413829df0f35fabd
29437,17696,19007,1952,55,1303,M,DEU,b03fdb7bcbeaf687befba2987d4e4a0a5fb3da75
29438,17696,18293,1959,50,518,W,GBR,51fc78c0ed9b12e1876dd8c43610306ebc50750a
29439,17697,18587,1978,30,3006,M,IRL,3c6616fe6fa70fe5f725b5ed23df5d6572b2a638
29440,17697,18609,1979,30,3007,M,DNK,268ac0a8ce83da629083866569b7c41734845469
29441,17698,18207,1975,30,3008,M,DNK,3ce0d71f1bf388480782b44c458bf406623730b9
29442,17698,18697,1943,65,200,M,DEU,d667959057ce46d62967a750ae72b51d4ff86f46
29443,17699,19007,1969,40,5268,M,DEU,f2e0d763eec2d50ec3f0ad1436906a927aaf6d62
29444,17699,18447,1980,20,2638,M,DNK,80e1a0b4ad7c976c9e74b24d1856d1b004b9d85e
29445,17699,18986,1986,20,2639,M,AUT,a2803867ccf280b8192e28a5d2bf9c3e13bae05f
29446,17701,18843,1967,40,5269,M,FRA,794f7759792c1906382e0891e880dfce8834edc7
29447,17701,18919,1951,55,1304,M,DEU,160fba3c7eb42fd0ad16a14f62edf078228efe0c
29448,17702,18865,1981,20,739,W,DEU,c1c6204c1a9b28054f3d453adf2018a83a4b2af2
29449,17703,18768,1960,45,4396,M,FIN,40ecb58a3f58667348a545ecfc538349314302f3
29450,17703,19023,1963,45,946,W,DEU,b40dcbcc16c0935ea4db4ec7c8a869aa17567034
29451,17703,18872,1957,50,519,W,DEU,24e68eb4b4c67ecf96a1b32666b396fa14199a9c
29452,17704,18616,1965,40,1082,W,DEU,f2d9f57cf6010c69b2378f761a72782222e874e2
29453,17704,18589,1975,30,3009,M,GBR,96cd744bb71463ae70b1f28691c97f44ec09f444
29454,17704,17707,1951,55,1305,M,ESP,ed649170a7100fd98ecad6f20a1fcfa756d34b5f
29455,17706,18240,1983,20,2640,M,DEU,6efe1a73ca17da9c0b21105873636e284c9ccc56
29456,17706,18984,1954,55,1306,M,ITA,d161b1da29dd81fd447df802213da54c7b00d94c
29457,17706,19012,1959,50,520,W,DEU,732422c59d24aa581b35de00e85af7e090c89939
29458,17707,18870,1956,50,2773,M,DEU,405f75f668fda161b62979027a631a4b0553468c
29459,17707,18357,1962,45,947,W,DEU,e182655fc0cafab8db69a9687970289fce7dc936
29459,17707,18771,1988,20,2641,M,DEU,01d39e06a9319a580cfe82280c600b6eb252d64f
29461,17707,18790,1969,40,5270,M,DEU,41bce3378929ed13d033fb7c7170ce33954dc1c0
29462,17708,18623,1983,20,740,W,AUS,edf62db1fa9012365e812fb3a63d27092b9b5e14
29463,17708,18105,1968,40,1083,W,DEU,148ed807aafa474f14142ca0216452b71aed3c0f
29464,17708,18130,1978,30,758,W,JPN,30c8c9faac1f2f342caa113b1fde0f5b23ada3d8
29465,17708,18105,1967,40,5271,M,DEU,1b5ab0453c233370c162dea4094f6695b02af5b9
29466,17708,18700,1976,30,759,W,DEU,8c774ffad8607b321b22022892a04cc47f73b6a4
29467,17708,18105,1966,40,1084,W,DEU,0729bf545bf3eff4ed72f4406208bcb50a7d9bc3
29468,17708,18528,1960,45,4397,M,FIN,11f1fef1f18a9b16e36839dfaf2d3135b1673dde
29468,17708,18770,1980,20,2642,M,DEU,4465bb1d725af63876a5ae297d93b52d61e6586e
29470,17709,18409,1950,55,1307,M,DEU,44cee6ea25ceb41d35718bce6711573ee7732130
29471,17709,18879,1966,40,1085,W,DEU,4b5d1b1a4dbdd327c03e67d7f9bd70cce3bc8b4d
29472,17709,18890,1965,40,5272,M,DEU,c3859b05d64e45e72d2f71d3ac8ea269e0810c9f
29473,17710,18879,1985,20,741,W,DEU,4d1bc219303de89e00301d2d70e852dc8a1c534f
29474,17710,18924,1965,40,5273,M,DEU,d535adca9892b8b323d214c5105c5b3afeb94461
29475,17710,18467,1958,50,2774,M,ITA,dd0d031b74f0c3ce032cec093361fd72c225b4a0
29476,17710,18712,1968,40,5274,M,DEU,90e3fde0617cf3fd6d52838f9a185e5ef27c023e
29477,17711,17925,1947,60,541,M,JPN,6fae988ebaa20dee93e0de21b772cd20340c2c16
29478,17711,18735,1967,40,5275,M,DEU,2748d7a2b9863665e1d969819db1c706fa551112
29479,17712,18338,1965,40,5276,M,DEU,937fd369fea3ae293f80114cac56928cf68142b3
29480,17712,18623,1963,45,948,W,DNK,792e838743aaf498f005ad84dc42b6e807b58041
29481,17712,18864,1963,45,949,W,DEU,0d6d92c6220b51fc360bf402176590836f28b121
29482,17712,18675,1969,40,5277,M,DEU,19ae4feacf48dd21ed84474dd1baec179a2c3f8f
29483,17713,18675,1969,40,5278,M,DEU,d4ba202b00a6f5afdcae606b69b913cc9493e859
29484,17713,18310,1955,50,2775,M,FRO,881691cda0a155f8ec755893ef7215ef431263f4
29485,17713,18288,1980,20,742,W,DEU,45ffe08a24cf1a908d9b3a806e66dd537e731e57
29486,17713,18633,1960,45,950,W,ITA,376a5b154815759723d913bb6ff0b52eeebc90f2
29487,17713,18591,1956,50,521,W,DEU,cc8a366148f746f7cb32c7f89f293854e22bd22a
29488,17714,19062,1971,35,858,W,IRL,6f1f31b95789e50d1c25939f88c554df4b03d5fc
29489,17714,18988,1964,45,951,W,DEU,ee556f191a8b14606803a5c988c030e8ecdf4599
29490,17714,18972,1963,45,4398,M,FIN,81c706f83811380de1dc62db18b368542d340cdf
29491,17714,18923,1962,45,952,W,DEU,3c013515bbd51595cf99e7f2a4fc44fe28d8aee4
29492,17714,18923,1966,40,1086,W,DEU,6f578ebdb4e41fbfc97f3dbad7f89ec4d9675f3e
29493,17715,18690,1956,50,2776,M,DEU,54d7fa48ac5ee5340c86046a5baad9a8ce8ca9ef
29494,17715,18597,1945,60,542,M,DNK,94d103737cc7774bdab03c3baa8dadb7736cc832
29495,17715,18277,1964,45,4399,M,DEU,5dfac44bfcbb4c19986289c56a251e780fd265e3
29495,17715,18689,1961,45,4399,M,DEU,d053263cb246b84c5f41b29cd62976ac3bd5b5a0
29497,17716,18398,1974,35,3987,M,AUT,f16cda15edbdec859dd56eeb560e6d19472ccb27
29498,17717,18938,1964,45,953,W,DEU,ea4532862c93d76d3bf3e7b39c86d127069a7724
29499,17717,18720,1972,35,3988,M,DEU,fa445bb202ab111950be7a006ed4d550ee837a25
29500,17717,18417,1978,30,3010,M,DEU,6a0119f870214f6016524a7616c2359c8cc4f62c
29501,17717,18720,1972,35,3989,M,DEU,6f8140553b0f1224362321044efd3e008f9e037e
29502,17717,18842,1976,30,3011,M,DNK,01951d682828a1d2e92b6fe34dde8179da142745
29503,17717,18746,1976,30,3012,M,DEU,71b7a198c408a9796a60723ed8b88ff5133025c9
29504,17718,18807,1986,20,2643,M,GBR,97a5b6d0d5ca7e8cce811151fe2f0b7915ebc201
29505,17718,18972,1969,40,5279,M,DEU,2eca9e89911cc7682b6e621a054758e384d17c71
29506,17718,18796,1959,50,2777,M,GBR,3a8ca6087d5e4b1d717722ff7f0a5eacf4e60013
29506,17718,17845,1966,40,5280,M,DEU,b647c03a94016cc68704e68ef0ab4eae65db605c
29506,17718,18938,1962,45,954,W,DEU,b0b297db10bd97d8bc361a7212ebdcfefb809a4e
29509,17718,18857,1961,45,4401,M,DEU,4a223370aac0911174282bc4a2e6a9ce27fe00c1
29510,17718,18537,1984,20,743,W,DEU,b01f39dde2085213e9b08dc4f6ba7f5501e5afff
29511,17718,18515,1956,50,2778,M,USA,9ab10e309dfd5a9ae6a6a1e6e9093afe02df0a1d
29512,17719,18998,1939,70,4,W,DEU,e93d8a6f07fc93bc4deb1a05e35df6fae3588420
29513,17719,18642,1955,50,2779,M,DNK,027728a276c356904b5d96a89b93485cfb0f4219
29514,17719,18170,1980,20,2644,M,DEU,640c9db27cda2b83c8f99f4d972c77da037960b2
29515,17719,19074,1971,35,3990,M,DEU,3691c497c84ce0c0c01ef58b6f1100358ff88c13
29516,17719,18171,1979,30,3013,M,DEU,553e2e709b378646c7a90976f877d87f997a1ce7
29517,17720,18995,1950,55,1308,M,DEU,5ab7c8e12d0c2232cecf26a0c987c4e48d255b05
29518,17721,18258,1988,20,2645,M,FRA,8e7b7bfd2ce3c7e731671e3ae037c9e8f5b0285e
29519,17721,18372,1936,70,56,M,DEU,5da4fa52497832627baa42a349c4e38694545514
29520,17722,18714,1964,45,4402,M,IRL,60c95e24d4991fe3c671081fac54c29c088a9058
29520,17722,18387,1960,45,955,W,ITA,ef9712910d2804e1f5fe0f6400b48e679e6a7491
29522,17722,18387,1953,55,1309,M,ITA,702c16c5faf92402b82491c2687ba6e6a2f35156
29523,17722,18584,1962,45,4403,M,BRA,eec72fe00a543851740f7d9732a56b38cc7fb2bd
29524,17722,19136,1966,40,5281,M,DEU,0ff876263845a44a3b2ea47629a0900f80ef954c
29525,17723,18596,1990,U20,96,M,DEU,004d3e480f0a4d33042c7f6e222179e16155cc74
29526,17723,18648,1967,40,5282,M,FRA,fe5f2d2183fa95e9b53fe7aaccb38aa32ca0ca76
29527,17723,18207,1955,50,2780,M,ITA,2775a653355ba30413182ef9a535bfc1be2a2e9e
29528,17723,18498,1960,45,4404,M,DEU,89bf6b281ef965c9d1742fdc487193e50d66310e
29529,17723,18503,1963,45,4405,M,DEU,b547fac59c1a9d368c6ec1f65fa28d884078bc3b
29530,17724,18864,1951,55,1310,M,GBR,658c8e41fe0100e5a032be379e18006f593b4759
29531,17724,18624,1969,40,5283,M,DEU,9b843dc00277e4da89b574b7fa06aa84de4b57a6
29532,17725,18624,1969,40,1087,W,DEU,baddb9fc9636373fcc8efc20b88332b56d127ef0
29533,17726,18752,1956,50,2781,M,DEU,e23ab6031ba32756d332b40e08e78b12836f050e
29534,17726,18792,1965,40,1088,W,JPN,b596815cdaa9539d37625743b3807157ee93e1d2
29535,17726,19009,1986,20,744,W,DEU,91cce4dca3bdc93cf770e51e1ab9477d9249036d
29536,17726,18886,1966,40,1089,W,NOR,b57f318b720a930d65a596c79ed08c6620138819
29537,17726,18952,1959,50,2782,M,DEU,6bc81de6f57dff22f58a77408c60ab7c2d0c4d93
29538,17727,19009,1962,45,956,W,DEU,521d1450ed3dacc3d5db59354bb25d288105ebee
29538,17727,19009,1962,45,956,W,DEU,ec995b02a9579cf19daff293fcd4ebf83d742a3e
29540,17727,18559,1967,40,1090,W,DEU,fcd9d1bb1be0c0b06cb23b000c827d4713b4a737
29541,17727,18447,1983,20,2646,M,DEU,c4fe4ca184cfe758d1576c65d290b2421d7e2642
29542,17728,18455,1960,45,4406,M,DEU,8dcb89d278f2fb730682e743d5f9334e3fe37457
29542,17728,18847,1979,30,760,W,SWE,684589e81edc454cabd2258ea3258ac23950736b
29544,17728,18703,1957,50,2783,M,DEU,9d8a18934aba588ee0e5889f829859c5375f65a1
29545,17729,19031,1956,50,2784,M,DEU,b1bd3215a25044719158d6798622b4757c1b5577
29546,17729,18606,1961,45,4407,M,DEU,5363a5e9d800f04949f94d7bfd76bbeb6689a53e
29547,17729,18975,1960,45,4408,M,GBR,1c16cc820ab558333c82c1038a9388611faa60c6
29548,17730,18450,1980,20,745,W,GBR,4aac2043c349d0e93b1ce769dbe69eef0836bac6
29549,17730,18450,1969,40,1091,W,GBR,a7753321b4a8530810d623e07bc6532e213bb737
29550,17730,19062,1968,40,5284,M,GBR,d76c37719f3d78bc4fede0dafc8c103b4c5cb485
29550,17730,19304,1957,50,522,W,FIN,1b7808f8602f7a74c22d4b11d6e68a9df75d8710
29552,17731,18594,1986,20,2647,M,DEU,47d0ac3979407fe1e2abd91d011eb43980ffb90a
29553,17731,18850,1957,50,2785,M,DEU,f96f0b0728dfb0bb086acb6c47957682956af7b9
29554,17731,18291,1962,45,958,W,ITA,8f4eb00939ca9b0e291b670d9e47a8f00b3e97a3
29555,17731,18702,1968,40,1092,W,ARG,9a584c4bf590df22054e180e44e59d79973beae9
29556,17731,18291,1963,45,959,W,ITA,8383ad0dc1621c4c0b77fc599475d4f9a50fcd30
29557,17731,18563,1959,50,2786,M,DEU,6a01e7d2ffce2a3f5c36e51218e02be9c8189de2
