place,netTime,clockTime,yob,ageClass,acPlace,sex,nationality,name
22193,15812,16057,1981,20,461,W,NOR,6d8df3021743e0079d2f8f324e75dd6febcf0753
22194,15812,16236,1967,40,4370,M,DEU,78ed400ee4efafae4259358b3fb529277f796269
22195,15812,16224,1982,20,1989,M,GBR,9911494b122bbc2401f096c063f2cedca9645441
22196,15813,15975,1971,35,3526,M,DEU,07bb7fc0c7ddf3977bb0938f8f1cf20e880d0a02
22197,15813,16178,1961,45,533,W,DEU,2bd1b3f702049a8e2df0028897e04c5ebe584889
22198,15813,15974,1958,45,3312,M,DEU,d2bc5f6fe3c175b9691320306b50eb89e1257e2a
22199,15813,16057,1968,35,569,W,DEU,ad1d082b25fa6ddea5d10fb6e13fc0548c371690
22200,15813,15864,1981,20,1990,M,DNK,7f0202f4245b4bf79fc7fea85995cb778f4fda10
22201,15813,15900,1961,45,3313,M,DEU,ad7cbd8f3007cdca32a3cf50e8a3079d77b74cbb
22202,15813,16177,1956,50,1953,M,DEU,3794e9cffcdffe48771c60e1da1b8bded45a69a0
22203,15814,16224,1972,35,3527,M,DEU,4c50fb2f1d0cfa8eb3fa14e5bda1e9c6430539a9
22204,15814,15820,1981,20,1991,M,CHE,47e70d6bb8b3a16f62ea7547ce865a1a36de1a57
22205,15814,16013,1972,35,3528,M,DEU,439b2d9c4d89925da824e5da7a0ae4ed79142f23
22206,15814,15867,1963,40,748,W,SWE,344fabea56482b941b3c3ba723b46ef4cd8f79d1
22206,15814,15878,1964,40,4371,M,DEU,b18d7f2f96747e7e91f4533f96bcf7e8468864f1
22208,15815,15997,1954,50,1954,M,ZAF,43180bd18068571507b7eadabcd9a8d76f27d2cc
22209,15815,15951,1964,40,4372,M,DEU,ec4910cffe99b67e02521a2994f31f574441b7be
22210,15815,16027,1972,35,570,W,DEU,989cd15b5904af97a6f73e2cad3cad8a78357917
22211,15815,16219,1979,20,462,W,GBR,bf1ea51ae59607d4e793ce3be776547e9f83830f
22212,15816,16142,1968,35,3529,M,ESP,7170a79828fb2bb320720608ac8ed6ce459555e0
22213,15816,15976,1971,35,3530,M,ZAF,9323f28b0e3a8f464ee98a2b9b07fce91dc89960
22214,15816,16032,1957,50,1955,M,DEU,31b5bd2e3fc8f6a18245979d03c625835230c0a8
22215,15816,16207,1961,45,3314,M,DEU,47e773f3bffcb44574eb4e10d9fb0b7521e18e5e
22215,15816,16214,1962,45,534,W,AUT,e46a0eb5c31c1cce87ff8da6065e591f78140ac7
22217,15816,16067,1950,55,944,M,NLD,b89893c5f023686fc35b90537903f20aad24caea
22218,15817,16000,1966,40,4373,M,AUT,c03abdb31625180093c61fb1eff75285c53c0b45
22219,15817,16001,1963,40,749,W,CHE,ec9cc7df38a612816d85f22db4e3bbb369c780a7
22219,15817,16154,1974,30,478,W,DEU,0c26a62d55565173758c27a373783877778222d1
22219,15817,15913,1969,35,3531,M,DEU,13baf6b41ef4552662fa538752b07e592fba530c
22222,15817,15910,1977,30,2362,M,GBR,9520f860aff64f2e4d1f5fc0a2f5f64b3aa02462
22222,15817,15913,1981,20,463,W,DEU,8813a8390197ebde30a057031e36a8fd46e725fe
22222,15817,16050,1976,30,2362,M,DNK,ff358d0cce7f7bd67ec04f472f2cb0a25b83189c
22225,15817,16155,1975,30,2364,M,DEU,7d6dee683e1c34e35a3d17afe0413ed364017b17
22226,15817,16077,1953,50,1956,M,DNK,5a32b6999c2c57464c4c73a703350995280be98c
22228,15818,15913,1953,50,1958,M,DEU,787c1c33b6363cb31ed63c38fd29833e68dddccd
22229,15818,16077,1956,50,233,W,DNK,0c718845608ab82a2a7a193131d3f925812c8b56
22230,15818,16111,1964,40,750,W,DNK,23d870547cd1ab8569d7672b528d725547ab929f
22231,15818,16274,1963,40,4374,M,DEU,ec0d1775bd93615cb1bb933bf17bd9aea090911b
22231,15818,16009,1965,40,4374,M,DEU,63310ccb9e47a2e9a782f584d09bb9a21d4e7e28
22233,15818,15866,1970,35,571,W,DEU,149e7b03941811d761aee7fb32f02cc30ad4d761
22234,15818,16182,1954,50,1959,M,DEU,eeb0eca2db4a756f43f0318d472075ee723ac57d
22235,15818,16275,1964,40,751,W,DEU,53d430bae6b3104d70080cf460d757baaf09caa8
22236,15818,15839,1962,45,535,W,ISL,658a1eb4c15f8879fc92bd01df90910b82757714
22237,15818,16231,1955,50,1960,M,DEU,9d0e3cde4023dce0689990f4613d9a55ba511635
22237,15818,15888,1980,20,464,W,NZL,489ad90b1fc5955851590b8c106db45f722b493d
22239,15818,15826,1973,30,2365,M,ESP,1c20b48625b1fa34765716be0a701b1b1351b324
22240,15819,15929,1973,30,2366,M,DEU,e08c2fe103182921bae6a2dae4974b363a3b98b3
22241,15819,15839,1967,40,4376,M,DEU,3d4a22c2718b4984437dda3eba73a5d97ecbc3f7
22241,15819,15828,1984,20,1992,M,DEU,07a39a605f41011b3c337bfb6bb9523c2d593b49
22243,15819,15925,1965,40,4377,M,DEU,0f28e2fc1b768d02cde3cf1e520679271ee3709e
22244,15820,15978,1958,45,3315,M,DNK,52488956584f3643ce88226e4d44ee0325b2b387
22245,15821,15904,1970,35,572,W,DEU,94ed97ede4dc8294d612f650d37932afd9b7443a
22245,15821,16030,1960,45,3316,M,DEU,b686dfb16fc21a520fc13698bbe8ce9d91082b1e
22247,15821,15927,1974,30,2367,M,FIN,a8ce240ccb5d1d83e35838d02037b065b2c635d2
22248,15822,16030,1986,20,465,W,DEU,e52a5a7d5592a312bf3b46f12c5c457018773f92
22249,15822,16145,1955,50,234,W,CHE,01288eefd6843594316e95f75d7eb52bbdccd531
22250,15822,16043,1970,35,573,W,DNK,b1f0ed4db60afa8107d7f6ff6e4a7558010c5e77
22251,15822,15876,1970,35,3532,M,DNK,4f33baf6d7ddf69cee9d6d71eaf4d7a513102dab
22251,15822,16194,1976,30,2368,M,DEU,5636a17ea7a03294fba299ae965c19bbc28635ec
22253,15822,16122,1958,45,3317,M,DEU,9bac3492f8c1f02a82afbd7fa4d132ff193b6f7f
22254,15822,15932,1973,30,479,W,JPN,732c59426c8cf70196f1bf30afef56c4945ca083
22255,15822,16201,1973,30,2369,M,DEU,cf57b4c8138a27a468c442ace8552a211fed8aac
22255,15822,16071,1967,40,4378,M,DEU,083111e1d64680cecfccfab6ee338ebc2607faa7
22257,15823,15889,1954,50,235,W,DEU,2ee9ae1baaf74058aa254d0ddf8532aa0b329433
22258,15823,16089,1969,35,3533,M,DNK,43821a2cced0522b1a8454deacdecce4ba70b7f6
22259,15823,16174,1985,20,1993,M,DEU,8b81e99f79ebea3d8d89c8e7f8c836fc10411732
22260,15823,16111,1974,30,480,W,DEU,7aec68c5df967d5ac0b651ecb731178638f28ea6
22261,15823,15889,1979,20,1994,M,DEU,b43beb2e4e4a02eda4e6463860d665c26ee1f083
22262,15823,15917,1957,50,1961,M,DEU,4b1710f1c0672c72fb9815b0153fcd959ee14bba
22263,15823,16009,1979,20,1995,M,DNK,6f76dd017f132843a7e8edb7c69d52a34a2a13fa
22263,15823,15889,1979,20,466,W,DEU,04513cb9ed387764ad43f4454a8573cb2c97a1f1
22265,15824,16075,1973,30,481,W,DEU,3200b6fc187743f8822b580aa65e2536bedddc67
22266,15824,15872,1960,45,536,W,AUT,f074e4bbecb640b6de43cacb21a6b6a86ecdb971
22267,15824,16246,1968,35,3534,M,DEU,9072a2b712433619b7274f015b5e147aff201f1d
22267,15824,16089,1967,40,4379,M,DNK,7625089383ac76610e6f928f7235bed3b3513b91
22269,15824,15913,1959,45,537,W,DEU,5f3bc7ce0d45cdb5bf8921ebf2d73e7fb34e5ccc
22270,15824,15839,1983,20,1996,M,NLD,e9b45fe40812621b81a44d19b7cd6d95d7126102
22271,15825,16162,1977,30,2370,M,DEU,d3202f3d89cd8421d8881aa3250cb9eec4f1636d
22272,15825,15942,1971,35,574,W,DEU,c31ba7de3c925394af19c6686ac0a6a25563dc62
22273,15825,16143,1947,60,371,M,DEU,f55efa4f187110b65c0a45600bd9e5b78391e58e
22274,15826,16016,1943,60,372,M,DEU,675a14fe7f6f40545cd3b860cb3e54b8bda65c32
22275,15826,16211,1962,45,538,W,DEU,e1276792eb63a38ba674e9875eee8e984d0ebd91
22275,15826,15841,1978,20,1997,M,DEU,dcd9af8e8e61e9c75981de52f0a727f9ce8c9447
22277,15827,16037,1960,45,3318,M,DEU,1f509ccbf041b7e4f9fa3fd22179aab6ecc46eee
22278,15827,16053,1970,35,3535,M,DEU,570984fc70978925d9f2d6b41b5b09bd55d5e341
22278,15827,15957,1961,45,3319,M,DEU,11153e916d2933de0332f89e56c948253587bde4
22280,15827,15992,1965,40,4380,M,DEU,8a7aee0bf22b93a0de4bf74d9922fa0ac645e66e
22281,15828,16036,1958,45,3320,M,DEU,c4e65e9b1d21b3e8eb3f96f37398fd8ac7225a17
22282,15828,15846,1961,45,3321,M,DEU,1d78e561def00a8880d73d8edc3e513e39272db4
22283,15828,16268,1952,55,76,W,DEU,baa2f901a82feacae0abea5e67e49bbe90e512cc
22283,15828,16268,1959,45,3322,M,DEU,119e5037d9573ef5b53f3bf1747f0242af903d97
22285,15828,16201,1965,40,4381,M,DEU,e4b16b787d42d70977a5ac46c5d9565353f4b44f
22286,15829,15884,1960,45,3323,M,DEU,5432aa1ef915a50c88c8ce65c8d9ab181b1659cb
22287,15829,15997,1974,30,2371,M,PAN,cb56b677997244a622e0de46ce9dafa0a5aa5da0
22288,15829,16296,1955,50,1962,M,DEU,06194bbb8dedde09ac2abef39eaeee6c3c3d59ec
22289,15830,15903,1971,35,3536,M,DEU,07159c55d16df61e946a788298fbd2f1ec5343b9
22290,15830,16090,1974,30,2372,M,DNK,c9a53c16f7508d7c02e40e44b5549d19491a9136
22291,15830,16262,1963,40,4382,M,FIN,fd81c7d4b36291f0fbd1d78d4a343a11ef56ff9a
22292,15830,15841,1957,50,1963,M,NLD,b906393f5ad1d927f9557e730d2b1b4eafd19583
22293,15830,16133,1980,20,1998,M,DEU,7c28b8adb1329ef6e424f55bf6c0274b9ebb6ae8
22294,15831,16087,1955,50,1964,M,DEU,913848860c13101d609f2ba60cde3ef238379c3c
22295,15831,15953,1983,20,1999,M,DEU,e964dd0e028f3448cb10a1f3a429c15569f65ee0
22296,15831,16046,1948,55,945,M,FRA,dc3b633a0d4c91eea5c5a42b68162302d8e6d288
22297,15831,15894,1971,35,3537,M,ESP,a22f083966304f2e2739cb3b3a3861c10cc2da58
22298,15831,16070,1962,45,539,W,GBR,c5e9deddb2a9a6a988208a7890d56ad7a0f9e9b8
22299,15831,15956,1953,50,1965,M,DEU,86813d5878c707f1ca25e188f07183fafd5aefe3
22300,15831,15938,1956,50,1966,M,NLD,d590b59577111cfd0a87812e8e24cf1ca75728e0
22301,15831,15893,1964,40,4383,M,NLD,f30bb328043f38b76779e9bd4fc4e842b4e3ce1c
22302,15831,15973,1971,35,3538,M,DEU,712edee8f8965fb5664f35772a1126f9e7848ad0
22303,15832,15890,1979,20,467,W,NLD,2d4e95e2aa5958bb2804f6a1e9c7f2cd6d609da5
22304,15832,16024,1978,20,468,W,DEU,9f7aa778dabdf6facddbd9c66f576b22c0265c65
22305,15832,16083,1962,45,3324,M,DEU,7cf429585b8e5cc6b5d4c9a18f5a999389ebddd7
22306,15832,15848,1957,50,1967,M,DEU,15aa4f9f0392b6d25cb0b2a35d090fda364ab191
22307,15832,15924,1961,45,3325,M,DEU,90a9dc459632dc201c6da111fb1ec9e91ad5ca93
22308,15832,16235,1958,45,3326,M,FRA,583fdf76227a5d36cf0e3dc4812d8cd76923fe35
22308,15832,16024,1975,30,2373,M,MEX,ff630d59a8010d3a19a50f441b0d5d2cf3109c78
22310,15833,16131,1979,20,2000,M,DEU,a9cd237cb8b80ce6a014970a86ec1de41dad81c0
22311,15833,15945,1962,45,3327,M,ITA,5103a587e4dd73a661f9250f8259120d10e80933
22312,15833,15989,1956,50,236,W,DEU,87af5a638e37bfc644e212bcba58241ee5437d4e
22313,15833,16206,1958,45,540,W,DEU,d2273954ba870c3a2e922e650aa7bd639b79aa18
22314,15834,16207,1959,45,541,W,DEU,5c3c1e997cbb3d2342e5ced20c0f30ed4b9dfbce
22315,15834,15966,1957,50,237,W,DEU,02090afddac3b716dc7a514d8a3c230493b22bf4
22316,15834,15930,1967,40,4384,M,DEU,69244d14a7d80b0fcf40b021c9d9de9a65072b87
22317,15834,15989,1973,30,482,W,DEU,1ec92b1b2e25da55f388f1afbe9d5614ce5cec7c
22318,15834,15890,1966,40,4385,M,ESP,634a33864ebc817dd33515c54a1334d0f5e4a809
22319,15835,15894,1945,60,373,M,DEU,536c68439502b472e002b8e320ad09e054a364e7
22320,15835,16139,1949,55,946,M,ITA,bc93c3e73229c9f0d40f3d980d8551bb177ab8ae
22320,15835,15846,1971,35,3539,M,DEU,36bff9afddda4c1ed8eb69f4c13b0e8b98306ea8
22322,15835,15987,1970,35,3540,M,CHE,aab83f38a35d60537cc33512407afcabf029bb74
22323,15836,15890,1950,55,947,M,DEU,43c89711e289bd5a95693e68207899ec1935100c
22324,15836,15990,1983,20,469,W,DEU,f0a00c0eb785d1ded19cddb8612e81789cdc8abb
22324,15836,15890,1970,35,575,W,DEU,70562268d42f8c445dafcc5868ecedd201617b24
22326,15836,15990,1972,35,3541,M,DEU,06b50fe7b2ee24e7af750898bd11d9007e02a634
22327,15836,16104,1971,35,3542,M,DEU,b4dec642f7a4ce6b6d2d0f3d2459c17014f92b91
22328,15837,16058,1973,30,2374,M,DNK,c8e11c2b3477e3f914aa3817bf4ae61efbed1e50
22329,15837,16261,1974,30,2375,M,BRA,ccd5c3015e8e640fdb03b1ce41e3c9ea51c92e9e
22330,15837,16120,1959,45,3328,M,DEU,16b4ed3ad73b4b6ce1dcb1393820fd1c3e158fc7
22331,15838,16040,1966,40,4386,M,DEU,275e1cd64badfbfc9b67b00e27e8691671e63e43
22332,15839,16004,1981,20,2001,M,DEU,d548604cf779df13de8eb22fcd1866efef28cf0f
22333,15839,16183,1971,35,3543,M,DEU,9f67c345363613f87e5eadd83b34dd0b21459ebc
22333,15839,15925,1951,55,948,M,TWN,f6169bbd88ef5e2e18ba228bb52e002f3c3fc25d
22335,15839,16211,1963,40,4387,M,DEU,9085b1a5bd0c3b784ec52b9c17e7f460ebc84043
22336,15839,16009,1965,40,4388,M,USA,5e387ff0a89318895d0110076939b72b8230d67a
22337,15839,15940,1957,50,1968,M,DEU,e673dc929cbf6c81a2de81700171c6d7421cd9ce
22338,15839,16004,1953,50,238,W,ITA,86c6db864750bdd8e96ef561937719373bc3a163
22338,15839,16085,1959,45,3329,M,DEU,65d87f48b80af4b300ae3eb51b96da33de68b033
22340,15840,16227,1961,45,3330,M,DEU,28bc3d3dc828f44d01bc447c3f5197aa7bc5f713
22341,15840,16004,1940,65,132,M,CHE,027c896ae1d7906007e755f264433b911f7e3dcf
22342,15840,16227,1966,40,752,W,DEU,5d940fcfae3bd589d39344ff3f60d146c4d73c95
22343,15840,16193,1981,20,2002,M,DEU,b643bb66348a92a10237210d28b8fc1be5d54e7e
22343,15840,16026,1933,70,12,M,DEU,91bc9c3307e45965a5312984f1ad2b745c211c19
22345,15840,16162,1974,30,483,W,DEU,43bd8fe707cde18c946771b737f824ce4b63f1d5
22346,15840,16150,1961,45,3331,M,DEU,6cb0f751471d2b899e58338a4221d46009c28328
22347,15841,16277,1958,45,3332,M,FRA,97089e52c7ada563fce8528290ba6f876df11635
22348,15841,15980,1952,55,949,M,DEU,ed49146004a7d57a0f96697c0660b5456ad5cb66
22349,15841,15970,1963,40,4389,M,DNK,c590ecb4311c592d64c2323f28a42c3ff555ecf3
22350,15841,15847,1965,40,753,W,DEU,615d801755648ab6b1c7ae08550cee1aa8d64f97
22351,15842,16188,1964,40,4390,M,SWE,abedd079d9f4db0935e24f97bfdfd2e63177a7ab
22352,15843,16247,1964,40,754,W,GBR,e50bd08648d9cee2d55199c299360147c6779274
22353,15843,16094,1955,50,1969,M,DEU,6537b2e9e8a39146151f37749b01c2e801522370
22354,15843,16119,1950,55,950,M,DNK,0eafd563687b0b0c8a2aaaf9d9985677fd06e4ae
22355,15843,16015,1960,45,3333,M,CHE,60c4ade5e6ab71ee57b5dacff4d4f1a053ff7fa7
22356,15843,15933,1965,40,4391,M,DEU,fad2c7e7dbbc0b1bf33dc5b99592a2426e3d50a3
22357,15844,16015,1966,40,755,W,CHE,ae3c2a52dc55e147aac3129494832d664efc2dc1
22358,15844,15870,1970,35,3544,M,FRA,12e1703cb06fcea0cd2471cfdeddce3464d65221
22359,15844,15993,1960,45,3334,M,DEU,c11fe5c61d7cb9316bc1da470cd2fa659453b93c
22360,15845,15870,1969,35,3545,M,FRA,4dc4920dcaf176fe11cbb68b7f6d81a11ad2fcfb
22361,15845,16055,1989,U20,90,M,DEU,1ec51d3a747e7ce47cba4d1673d60e84f7aff831
22362,15845,16273,1968,35,3546,M,DEU,9f526b900e0586652e112d13ea20c0242263cb3f
22363,15845,16111,1941,65,133,M,DEU,3edbd60e619914e79ee1385608d222ed8003f0e9
22364,15846,16057,1975,30,2376,M,ITA,ceb484be39e7330fd5264ec7a68ca986f5abe231
22365,15846,16012,1977,30,2377,M,AUS,cc20c8722a3047559b6953e0b3e0386d62bf6e11
22366,15846,16297,1973,30,2378,M,DEU,5e0753c13973a682e28fb14570fc046747abe66b
22367,15846,15992,1972,35,3547,M,DEU,42a5914390efe8984f5bb35c7242bda62794b574
22368,15846,16008,1973,30,2379,M,DEU,aa099604367ca1c75e842183020ee388f87836f5
22369,15847,15911,1970,35,576,W,DNK,8697a8f884d45237ad9f8753f8266da6e4c34322
22370,15847,16238,1966,40,4392,M,DNK,d22842d495012479b83f09aff5a35a922daa9e04
22370,15847,16174,1958,45,3335,M,DEU,25df69635d5cdc329fde1c4acc9ad7ad8fbca02e
22372,15847,16198,1977,30,2380,M,DEU,4a5706cef640699161a584755551fb38498f5113
22373,15847,16079,1975,30,2381,M,GBR,b4d2326388a411db6aca20238375988fe7108139
22374,15848,15944,1949,55,951,M,DEU,f4c39c74cefc5ce441fc61199364284a3bd72f05
22375,15848,16181,1958,45,542,W,DNK,641f24364fb005d7ca196706cdb33ee0d1db8e1b
22376,15848,16068,1976,30,2382,M,DEU,4810099a11c2f1fce5e9ca110d72ae391882676a
22377,15848,16001,1956,50,1970,M,FIN,3b6787cdce345efe86942c2802a0ca1bc2b4538f
22378,15848,16061,1967,40,756,W,DEU,6764f380c12c167179f6c0a36ce64c3e0351b3b3
22379,15848,16062,1956,50,1971,M,DEU,b7f2c309ef40e5f784c62973415554b495d5fee5
22380,15848,16127,1968,35,3548,M,DEU,31a8163b2c5b095f4f18775c9e95bb8b1c59dba3
22381,15849,15920,1975,30,2383,M,DEU,acd8cbcd2ac3a3d17ac03e9a6179a614d802e446
22382,15849,16056,1962,45,3336,M,DEU,17d8c120450cf7b015a6e3814a8fb82cbd6b41af
22383,15849,16249,1963,40,757,W,ITA,2bec5d63b4912b8b82722dc0be01bd7e96d6cdb4
22384,15849,15875,1964,40,4393,M,ESP,c09aa98035957e44a867a4b6d2108e01360f8036
22385,15850,15875,1965,40,4394,M,ESP,297c96c082d06a23ea35a8156a2cb31406e963a9
22386,15850,15850,1962,45,3337,M,NLD,9892b2f3b63f1c58ade605b38ff9eb3d48970cca
22387,15851,15870,1965,40,4395,M,ISR,ad9ced2e72a0ec62f1417afeda7c5440d1fb2ca4
22388,15851,16096,1958,45,3338,M,ESP,954c662874262fc95d5f4e31aafeeeb0c88e6ab1
22389,15851,15897,1963,40,4396,M,DEU,d73c408e67bf24cb431bf44cd7fea361c24d14cb
22390,15851,15944,1977,30,2384,M,GBR,248a6cfc989255a0b36aab624437f006b9688408
22391,15852,16122,1970,35,3549,M,DNK,dbae17e1d71cd80b9edaa2294d4f19407903c2d0
22392,15852,15926,1957,50,1972,M,ITA,1038e832627339cc41d3e353532d8f099e55a07a
22393,15852,16145,1955,50,1973,M,DEU,6e37517f16e87d6c5436ac27a88ecfd1c03f7b89
22394,15853,15898,1972,35,3550,M,ITA,6729dedce824fa748bf78d3c9e88a55aed4c1b25
22395,15853,16073,1951,55,952,M,DNK,9c78ce5f7aa629d75c87632cd9fd8e9dd4917d97
22396,15853,16143,1970,35,3551,M,DEU,e97ca694fe2875e38d518055ea969fdc687b14dd
22397,15854,16070,1978,20,470,W,NLD,502dc63efaaae57bf63932271af0698fb258a7d5
22398,15854,16070,1976,30,2385,M,NLD,9cb6ba421b5285623d1d28f7ad382bf2163d6f65
22399,15854,15903,1969,35,577,W,AUT,1040c00a7f430d1b55458b0be8841f38f0399689
22400,15854,16093,1963,40,758,W,DEU,6c8beef673c196894a6a5c15e0ae7dcc67bd295c
22401,15854,16106,1972,35,3552,M,DNK,0550ec904eb206793c861eedb481df7e215b0a6a
22402,15855,16045,1960,45,543,W,DEU,0bfeccc3f82ffba6e7f1220d86c294e6bf9336c2
22403,15855,15939,1974,30,2386,M,DNK,9eef666a8b5f31eae8d4671bd288709339f2418b
22404,15855,16093,1957,50,239,W,DEU,b45cc22394ebc4701846aa49ab1e10b33a8140b6
22405,15855,16212,1976,30,2387,M,DEU,fb00aac68a32e79d27e350f0aaf24ae36f10ba55
22406,15855,15959,1960,45,3339,M,DEU,4accf6487b12d674adf9402da8d797b893cedd01
22407,15855,15927,1953,50,1974,M,DEU,45434e12347ef5d3098103e14ef9579d520d584c
22408,15856,16264,1951,55,953,M,DEU,e57c240c31a2400ef7bc747146faf88c62c8c6ec
22409,15856,15923,1965,40,4397,M,ITA,999cec07197e0c58d71c8b5a39087987ac6792bb
22410,15857,15962,1965,40,4398,M,AUT,56cbb3af5d1947827e2bcd26591db0b85c641b35
22411,15857,15979,1940,65,134,M,JPN,ad9b52f23c99c76e6feb4c6ee414f23b9779cdea
22412,15857,16084,1951,55,954,M,NLD,6f61aadd98552b12ae5428b7dde9f10feb0f08a2
22413,15857,16077,1952,55,955,M,DEU,d1661d34918025e9b58ab1c9de2beddc786471fe
22414,15857,15888,1952,55,956,M,HKG,567c8e7fd0b26b81d9b51e04f206f40d716190d6
22415,15857,15966,1964,40,4399,M,AUT,ecbaaa61a7ca74f605cb6cb05a1a9c9acfe33383
22416,15858,15902,1957,50,1975,M,DEU,4d2df13d5ff89cf6a64cda0698753a8d9f42bdf0
22417,15858,16243,1955,50,240,W,DNK,7439d19d5fb4b95aac281397f5a09f14edf1ffca
22418,15858,16047,1968,35,3553,M,BEL,b8096cf455b6449b7a1ad32667f092d3c0a0fe8d
22419,15858,16128,1977,30,2388,M,POL,4c8e661d04f39a361a7282e38036fc5658c66900
22420,15858,16023,1939,65,135,M,CHE,2c7c061b15eafaac31c1d5b47a9dcdcc1d3670d2
22421,15859,15916,1965,40,759,W,DEU,259a70f0299ea90fea7623b8e070c656068aefe7
22422,15859,15983,1959,45,3340,M,DEU,950fcffaf62730c217138752b13c0f8b7ac02c47
22423,15859,16259,1967,40,4400,M,DEU,e4316f4ee1624e293b983deb45149b7a628aa517
22423,15859,16024,1955,50,1976,M,ITA,3671627ef9aee3e8de5d013a5cad7d9e74cfda43
22423,15859,16176,1979,20,2003,M,DEU,3c7a129e1fd55f4baad03a306f2fe6cae880200b
22426,15859,15940,1959,45,544,W,ITA,3e126451cd6c91dbe8265c72c4d8f9ad21d7e833
22427,15859,16177,1954,50,1977,M,DEU,b038bac2fc727d45460a932b95b170411fb4e7e1
22428,15860,16137,1973,30,2389,M,DEU,89cfef2c8c1326a76b8696598ca2fec0b5ec90f4
22429,15860,16214,1962,45,545,W,ITA,b8cb0372b289c8729a401f4602ca51950d2467e6
22430,15860,16128,1965,40,4401,M,DEU,803f867d7ee85a21cb43de53dcaf7beddc521f9b
22431,15860,16218,1966,40,760,W,DEU,73d39dbfdb307a241bf44b4e3bfc9b1385e5abb3
22432,15860,16168,1957,50,1978,M,DEU,52760954a461778e9f70a83fbab738317701a2ff
22433,15860,16267,1966,40,4402,M,GBR,85f94eae84238ed30e57e269cc0226372abab7f1
22434,15860,16272,1959,45,3341,M,DEU,8ed901d7164836dd27447196e2352104278d92cc
22435,15861,16140,1978,20,471,W,DEU,031dd726d5f5d13111adf5a4ae63ce452cbc8a0e
22436,15861,16265,1965,40,761,W,DEU,c882d5dc84747f33b89503001872e89c8ff2ee36
22437,15861,16315,1970,35,3554,M,DNK,487d67bd0b594f31afd577c47f0db7fbdf026be2
22438,15862,16011,1957,50,241,W,DNK,8339f76d1b48e132c8996571fafe2254bf27f46c
22439,15862,15932,1963,40,762,W,DEU,079981b25a72f9745ca8aa1f055595e581d019ea
22440,15862,16068,1955,50,1979,M,DNK,71ea338883bc5870e6263caca9e0c0356bb51595
22441,15862,15998,1963,40,4403,M,POL,898471ee3a4a55a1ca099908eac5b6b05305c3d8
22442,15863,16336,1973,30,2390,M,DEU,a5a429e80d8163094c148ff09b324c443dae700d
22443,15863,15992,1956,50,242,W,BEL,0ea5999d101f82775db522c8e88ababfa106ba6f
22444,15863,16265,1965,40,763,W,DEU,2a876622893a223907f6c8d9e7b92b93e7e89223
22445,15863,16265,1962,45,546,W,DEU,5bdd8a5da7e4a65aaf31d516a7e7da5a6599f142
22446,15863,16265,1958,45,3342,M,DEU,5efc6dc4604c1557a3c488b01e2c6fc12787327c
22447,15863,16025,1958,45,547,W,LUX,14564dc5e1c700485d026031a2d27cb99db9f109
22447,15863,16079,1962,45,3343,M,ESP,a040d2f4b849e0c21fbd23fb5ddb164db7452c52
22449,15864,16265,1962,45,548,W,DEU,85810c02b7dd20b6557bbbd80f085c0d2cc20923
22450,15864,16046,1979,20,472,W,SWE,168a07d20caea76f9df6842d86c234ebde737163
22451,15864,15908,1989,U20,91,M,DEU,f9cf70e585fc40126451123205beb819e0f94146
22452,15864,16141,1977,30,2391,M,DEU,05efa8b3bdd621e03ee502447e4f67868dc77433
22453,15864,16091,1954,50,1980,M,MEX,01f560dac41c05ce5d86ca473a7ea63c556d3087
22454,15864,15872,1974,30,2392,M,POL,a7f0ff08441455eac9bfcad1d29b38e6bac594b3
22455,15865,16018,1955,50,243,W,DNK,d4d1913aa7b2b799d7e2ddfccd3fcfc4a7da0a19
22456,15865,16147,1976,30,2393,M,DEU,4e667bce7f75e81c99f2d859627c7835ba29ed4a
22457,15865,15878,1952,55,957,M,ITA,325376af502f4bca88ab8f8a5ee83c3c87b5be0f
22458,15865,15943,1963,40,4404,M,GBR,b478fbe256b9ea4ac89eed4ff720455a03a287a0
22459,15865,16017,1962,45,549,W,DNK,32bc289b9b4932e93ff92074002743d877d90042
22460,15865,16054,1971,35,578,W,DEU,5412e39be2ae9a3ec309d529fc27ef1076f547de
22461,15865,16206,1983,20,2004,M,AUT,57253d678b8dafa22ee156d8bf7357ff05ed3a28
22462,15865,16206,1983,20,2005,M,AUT,aa2370300c34af75c928871b8cab0af000c48061
22462,15865,16254,1972,35,3555,M,ITA,12d71c824714c174a296e403c92c4ef346c20989
22464,15865,16205,1982,20,2006,M,AUT,ebd6fca25303b3f11ae1e34d0140c0631d7a31ab
22465,15866,15973,1979,20,2007,M,GBR,634e3bae4a5666a0049a831230037fcc557fbab7
22466,15866,15934,1958,45,3344,M,DNK,97ad1a3741cf34df2a8378ff4b4f21dbaeefeb8f
22467,15866,15974,1979,20,473,W,GBR,46d7ec58cd1d7c71bf8a1a4c63e84c0d114b75cc
22467,15866,15948,1979,20,2008,M,BRA,6d761576d079e32aa5ae8320fcf077545c8b0b61
22467,15866,16206,1981,20,2008,M,AUT,cddfbd93d6569ac2d937b7010bc144d4bc502f0e
22470,15866,15871,1964,40,764,W,DEU,d3e709b51f5cfc1e9fc86aae7288b0f98d5ca3a2
22471,15867,16111,1960,45,3345,M,DEU,b1e84c0459fd28d1862b20b76b81014fbd3cf823
