place,netTime,clockTime,yob,ageClass,acPlace,sex,nationality,name
13279,03:48:39,04:00:31,1970,40,306,W,AUT,3615e60eb87984980279f8279d78027fc26ce707
13435,03:49:02,04:05:34,1972,40,310,W,DNK,f25ac0673a0c5249c6b2c063f2052db5b74544e0
24295,04:19:36,04:49:33,1972,40,902,W,BRA,b7b153963d57e0bc51e5cf881b320dfb70f83071
14817,03:52:35,04:11:54,1969,40,372,W,VEN,914bcaeafe7b4ae757d83c1e66628a4beca9feba
21239,04:09:12,04:27:59,1970,40,695,W,USA,b918b8e0dbe9055b005cb543f8f26adef989537b
20369,04:06:22,04:24:11,1969,40,628,W,DEU,950f70f9d9ade98902a096b1a5a4176293037a95
31914,04:53:45,05:20:23,1971,40,1399,W,DNK,e95a59e82d0a6b662af34e97bde037eec7595118
15795,03:54:52,04:13:21,1973,40,410,W,DEU,45f670150f3555f687a95868b42e79be08005605
31455,04:50:55,05:20:38,1971,40,1373,W,DEU,54503ed1b1e82018a16bda0117eabca4f8cd1e83
26183,04:26:28,04:54:04,1970,40,1020,W,GBR,f84355120b7ab1e4e5649078daf99784f0855786
29744,04:41:47,05:12:54,1970,40,1258,W,BRA,f3a9d56957c3bcf7adaa7c717b861d7a52ce5c4e
36266,06:05:53,06:32:33,1971,40,1678,W,IDN,e0d511bbc8123916a9a9977cbfab491eb361dd0f
12686,03:47:04,04:00:29,1971,40,291,W,FRA,d014f380d1ff5569d60403f7692f7047d30fbb13
32327,04:56:11,05:23:09,1973,40,1431,W,DEU,0daead57045ca9cbad1e2d3cd696ba94abe71363
9912,03:39:01,03:49:41,1971,40,189,W,SWE,55b67f9f92d454debc6d1b617664f4ffe349a32c
21443,04:09:55,04:34:17,1970,40,710,W,NOR,33d58d7971ce35ab064d1eb10c09d703513929e7
36400,06:25:00,06:51:49,1972,40,1693,W,DEU,a2b3de6ede2d893c56356b318b0d531573d1e4cb
14068,03:50:38,04:02:49,1972,40,340,W,DEU,012bcd8ef5575101b2d41c22c09a43ff0c4b1fae
12614,03:46:52,04:02:27,1973,40,285,W,ESP,3cb128def9bbe5ff1f94139cbc1a1160ca444b6e
3216,03:13:13,03:17:42,1970,40,34,W,ISL,ead2c6f801e541537e4a4b649dbc2aa5661f57ce
9749,03:38:32,03:39:40,1969,40,181,W,DEU,df60ab658e1d4f393a31e1c6fbcbf233f30eba69
33315,05:03:43,05:24:06,1969,40,5036,W,DEU,8452308b2e48561ec79ca2ad421ffad4a69a6be8
16145,03:55:40,04:13:05,1970,40,425,W,DEU,86889b4ba863273fe1007230b595e2969973d46c
23515,04:16:49,04:42:24,1971,40,847,W,DNK,58127f7cbcf2e82de895deff71359574e7a1feaa
15954,03:55:14,04:06:05,1973,40,415,W,LVA,796f63bedd1de40b07cfc8b16e27139a386e749c
22592,04:13:33,04:25:28,1970,40,781,W,DEU,e0edbfa0de508d851061981b10b59d6e34322617
32496,04:57:14,05:17:20,1969,40,1442,W,CHE,ddd0b5c041c998297649af13304c4f36a427a047
33616,05:07:07,05:33:30,1972,40,1510,W,DNK,15adfaf92682b264d5b8d941d7b359b8a41e4edb
21060,04:08:33,04:41:20,1970,40,684,W,SVN,64380dd4b0cc8b74e167bf8357c7fca58e5cad21
26403,04:27:17,04:51:24,1970,40,1033,W,DEU,96d0fc68653ad2eb0ee375aa3f6015c73d800245
7336,03:30:23,03:41:06,1969,40,117,W,FRA,725e1071b410b1f9352703e45428d893ee9d8c6e
34500,05:18:08,05:46:33,1971,40,1567,W,POL,c8d6a69bff2ce7eee0c8c0bef8c1fcdb6ad10560
8297,03:33:39,03:40:15,1973,40,139,W,DNK,231b5ba891b35ab8beeca18dd9ae611417f85325
11531,03:43:45,03:47:21,1973,40,245,W,DEU,b0ea79315985f20061e17f5251d4b77d535630a6
26726,04:28:29,04:44:44,1973,40,1061,W,DEU,65fb7490a59c6cf83fcb464d238be62a08f61517
23915,04:18:12,04:36:24,1969,40,871,W,DNK,af67c045aee3b49aeeda6ce65fbd09cbef9cdead
31827,04:53:09,05:11:52,1971,40,1393,W,DEU,f6c14bbf139b57869c8c92e3015344df9abff4d2
33096,05:01:44,05:27:04,1972,40,1477,W,DNK,e52dd531174836d856780872f2c4530292f8555e
21684,04:10:41,04:27:05,1969,40,721,W,DNK,39278e8e2ff365817101d37cb704a2c5d906a652
31420,04:50:38,05:06:41,1973,40,1370,W,FRA,9816723707ec2984e516cb7353e785b822068554
24932,04:22:01,04:36:21,1970,40,944,W,DEU,474e59f62bffca9183d041c7824b0a2203ac7a69
30285,04:44:26,05:04:38,1973,40,1294,W,DEU,cdceb80d0b25d7f5f4c83e671c28b38e63a04d16
23059,04:15:06,04:39:42,1969,40,812,W,CRI,7848e9554e5aebb79b9e33379bc61a3ef605d775
8899,03:35:46,03:37:55,1973,40,156,W,DEU,ac1f92419670bd1ecdb03ef4671920abcf9948ca
12707,03:47:07,03:50:06,1973,40,293,W,ITA,755dcbff3c2d52156fc0e3a323bcdef9b22703d4
33026,05:01:02,05:32:37,1970,40,1470,W,USA,0ec329c7f433d713f12d0f7aee0d8e6e7998be53
2741,03:10:17,03:12:02,1969,40,26,W,DEU,ea85b452526bcaedb911ddc4822ba82931838ef3
17668,03:58:34,04:13:37,1971,40,492,W,DEU,1fba381895d9756bde10bd57aa6d7a0c52e1aa46
18885,04:01:29,04:20:46,1971,40,543,W,DEU,bdb7ccceb2b47570582d0ed65a2303307d1792f4
2470,03:08:42,03:10:35,1972,40,24,W,ZAF,5b56bfadb80fc7bac1c224ed4903717d9dc0cb2f
6918,03:29:12,03:42:29,1973,40,107,W,CAN,7eb6f5de5734b779b5ede4a2141681e56ac0c4ea
32890,04:59:52,05:27:06,1972,40,1463,W,FIN,de08aac88b4b20a8725916317ac97fa043fd872a
31617,04:51:53,05:19:05,1972,40,1383,W,FIN,dbd457865d12b2e93e9e678053de86484daa4c0f
16565,03:56:30,04:22:26,1973,40,447,W,FIN,c0d8842c611ae48d4f9c774e778a877042abc2fb
14778,03:52:30,04:17:01,1970,40,369,W,GBR,fa083c6abab79bb6eaddc3526e54d3392fc94bd7
27017,04:29:31,04:49:46,1969,40,1081,W,GBR,4fcd356957eb23f43d65fe416339b2448c51d122
34177,05:14:06,05:42:07,1973,40,1543,W,FRA,ee9d6f539cd3397d8cb35460675a3c55ca8089e1
13643,03:49:35,03:53:33,1973,40,316,W,FRA,f6533c00f8d357825a580b19d93781603a13c16d
14164,03:50:56,04:05:34,1973,40,344,W,DEU,7bb9369c691e8c65017ca1c7bf4e37e252a9067e
12005,03:45:01,03:57:57,1971,40,263,W,ISR,c8999554449a4e80463c648aae8ca142e9736ab7
33801,05:09:29,05:38:46,1969,40,1520,W,GBR,170f310250a65b88275966e4f6c7f553a56d951d
29490,04:40:25,04:56:37,1973,40,1242,W,FRA,f8eb693af29d9425e7bad3c763f455f7f910c39e
23956,04:18:23,04:37:49,1972,40,875,W,FRA,e37a843f3ec25fef36d474516ade24b8a4ae4ee6
33114,05:01:48,05:32:11,1970,40,1480,W,GBR,bfdca5d3f373ae04eb0ba5bbfba11ee0909c4519
19289,04:02:45,04:18:39,1971,40,567,W,SWE,20deff86a485abfdc00fc8320f7a80ad8b8b203d
19076,04:02:09,04:14:14,1969,40,556,W,FIN,12c30d105dc05ecc25ca3e99d4d155487b977ab6
28052,04:33:49,04:35:59,1972,40,1151,W,DNK,f5e8950f2bfd3db9083c8db94b5991d29f012ec7
22375,04:12:50,04:30:49,1973,40,763,W,DNK,334cb2a622125a461a83899f495d5baa719c00f1
22578,04:13:32,04:32:54,1973,40,779,W,DNK,9807396d4a0e59fb7f1ec7fdc4e24ff10d6afb41
22849,04:14:27,04:34:58,1970,40,797,W,DNK,3df76e5c5f5f147de670a6a7380f427ced7384fb
10575,03:40:59,03:45:14,1970,40,212,W,FRA,044edb8070139927f88c28349398db080d2f9fb8
29303,04:39:31,04:58:22,1972,40,1226,W,DNK,687f42ad62a5c4bc1774aed92349aba30b91f434
35964,05:50:03,06:10:20,1973,40,1656,W,DNK,fd358d25b493ceb0373ba2577428cac82ef53894
31666,04:52:10,05:08:29,1972,40,1385,W,ESP,e999cb0e32d5b470f84feab35c83bea72d8a2c11
23385,04:16:21,04:33:24,1972,40,837,W,NOR,7193af51ff5f278d119000a084198fce7f4b2257
28503,04:35:48,05:04:36,1972,40,1175,W,DNK,9c656cd734125bdf80f94ee5be6a55701c19aaa1
24666,04:20:56,04:33:15,1970,40,922,W,DNK,23ce756f202ae50372862f8916eed44caf937c76
17128,03:57:37,04:12:53,1969,40,467,W,SWE,c0003447bb04c8f7d4997808dabf22005d81313d
6333,03:27:32,03:33:02,1973,40,90,W,CAN,7c02013e28db96672223c191332b43d988f350dc
17528,03:58:19,04:12:04,1972,40,485,W,DNK,1ad0c9a1d707ef01326a901d0b30fc3932d52197
36315,06:11:24,06:42:47,1971,40,1685,W,AUS,9b936c07c811d7d894584a38b92af32111cd24fe
14200,03:51:00,04:06:25,1973,40,346,W,DNK,48eecdf3d2b4b1135c33fb6ad2c51bb41960dbba
14600,03:52:00,04:02:38,1969,40,363,W,JPN,30733d25af86c81667c6c28af3f110c334d4f72a
13768,03:49:51,04:04:51,1971,40,323,W,DNK,0fb04b175d4bf080769f34f3e314e599e23df573
27064,04:29:42,05:03:39,1970,40,1084,W,DEU,62d280d546d6a88e58df07b2831e6994ed9ab04e
24987,04:22:13,04:36:17,1972,40,949,W,JPN,71bc5c336ccf4c6dc75639ff275e1d1ebcb6ef08
25576,04:24:08,04:55:51,1972,40,982,W,DEU,8bdf5eb283982d302171ecca79ce579610f5d463
13063,03:48:09,04:04:23,1970,40,302,W,FRA,e06be76678b40e5ab8161382821febee35837c84
27204,04:30:09,04:56:05,1973,40,1095,W,SWE,884733bbe686ae2da9d1ea0fda28d5963457547b
26178,04:26:26,04:57:17,1969,40,1019,W,DEU,0399dec5b9087c9fb0891922924c945edd78630e
33066,05:01:26,05:26:27,1970,40,1474,W,DEU,59e71e17cb963c40db79fa855ab59ff6c03f92cf
30221,04:44:10,05:15:30,1972,40,1287,W,VEN,f2bcc1c0b599472de31ee10431f33733c8baa968
16450,03:56:18,04:15:19,1969,40,443,W,CAN,b47aaa4f0336cad5153ac307ade9370dfe3b0741
33567,05:06:40,05:34:08,1972,40,1506,W,DEU,fed898debe137edca228450077ee43dbb791b041
31415,04:50:36,05:21:16,1971,40,1369,W,UGA,c1e7845fe6b22dfe9e0ecd96a48e24e09fecf0f3
35687,05:41:38,06:08:39,1973,40,1640,W,DEU,ecaf918658085686b7a111323291e81b7509da52
3955,03:17:12,03:31:18,1972,40,45,W,DNK,9efa3252682642154a8352ae20b6c4dd7668788c
25193,04:22:52,04:54:55,1970,40,958,W,MEX,f86e46d6f1790cf38b7399e2ce3216b461d422fb
9970,03:39:12,03:50:39,1971,40,191,W,SWE,51f01a5d31af6b6813a01ae9d7a43470dd66444e
33259,05:03:05,05:34:00,1970,40,1490,W,FIN,46b661344205bcf931ff75e05d11d17ce12a9325
27960,04:33:23,05:05:00,1972,40,1145,W,FRA,243d40730faf62360ba3130ec396f1409de33844
21464,04:09:59,04:36:02,1971,40,713,W,BEL,c9838de5647c861488062530ef068e1ee9773117
23232,04:15:50,04:29:18,1973,40,825,W,USA,e1be948465c44c4747d314f1cece8558844d2d59
35998,05:51:16,06:15:44,1969,40,1659,W,JPN,07bff7bb64eacb083b5967dd1393b7226a3c13b1
10937,03:42:03,03:54:13,1970,40,227,W,CAN,3785d9f28bc1a6288400969cdd9d48b0f7ea0d23
30424,04:45:12,05:09:55,1973,40,1304,W,NOR,4768a0a6dd880fead336f7ba29531776d37baa3c
29186,04:38:54,05:03:36,1970,40,1217,W,NOR,943bed268f2f8a8ac4f910be3282a356a538f9bb
31476,04:51:02,05:15:34,1972,40,1374,W,DEU,ae7b1484d03f06429d25d635bc91031ff8576c0b
20578,04:06:57,04:24:09,1971,40,647,W,ARG,3c5211925c5ff1c6771698dd48d240a2c5c5c641
21961,04:11:33,04:37:54,1972,40,740,W,DNK,800415bc17434e1230fd8ea72bc1023824e8a9cf
27562,04:31:40,04:51:34,1973,40,1119,W,DNK,a0f2dc5226f368be9bd2ebc0693cc3493419994f
20502,04:06:44,04:25:16,1973,40,641,W,DEU,6d3e617d8ba8e895dfcdd12a50e07723c6a08809
30654,04:46:28,05:16:38,1970,40,1315,W,DEU,7d1d5f7a9dd2c4066756991b3e188bfaaa2fd34d
32049,04:54:38,05:19:02,1972,40,1411,W,GRC,2d16534369d0501e5d4ed4ff8dda449c05e1996e
34416,05:17:02,05:48:59,1970,40,1560,W,DEU,146b6bf5680b3bc7def145eed31fd0924a37cfb3
36350,06:16:34,06:46:27,1970,40,1688,W,DNK,5f83fd2b8a81f541c76fef1b7aea84f6db48b345
19285,04:02:44,04:21:42,1969,40,566,W,FIN,6ef5452aaba419321977254d441252546b0e84fb
21498,04:10:05,04:15:24,1972,40,715,W,DNK,8a047687b8a8983011f4eec022d7257eb85602e9
32971,05:00:29,05:27:00,1973,40,1468,W,ITA,d40b29c14f27fcb83ecad5eedf03f6340dc5cb41
6409,03:27:44,03:38:41,1973,40,93,W,SWE,1efcc176ee40c436f123e0c91ef08b26dfee3608
24824,04:21:36,04:37:27,1970,40,938,W,FRA,f89248df6ce4cf2cc1b14d684639f4c1da7721f2
25299,04:23:12,04:49:32,1973,40,962,W,AUS,00a34ef2b05d9c96939ed2008526a6582002d5e1
10340,03:40:14,03:56:07,1969,40,203,W,NZL,44914d8fb7be2a9424694f9eb81de2abf219962e
24183,04:19:13,04:49:57,1972,40,891,W,DEU,1582295f3cd1cc79f66fb11a743b950e2934214a
19733,04:04:08,04:21:39,1969,40,598,W,NOR,ffaa7eed0930e9e85b501592b72a3d229a5224a3
24024,04:18:35,04:32:12,1973,40,878,W,SWE,c0ce53791c8d94b2679e578d4f6e35e5db3b1250
30895,04:47:43,05:14:25,1970,40,1338,W,GBR,aec1a072275ef57974ac6ba7f875235f2dc7edd9
32934,05:00:13,05:25:48,1969,40,1465,W,ZAF,4461b81386f6a6ef9d6fe4249e3cb16e1af84d3d
24138,04:19:02,04:39:02,1969,40,886,W,ESP,5dcc0edce1d87046d3af785dfc5aa5e3abf8ef62
24216,04:19:21,04:35:58,1972,40,895,W,CHE,64615a5931bec82ea83359a7af0126c1cc373c37
21822,04:11:07,04:15:08,1973,40,730,W,DEU,0d068b5cb23f8eececdf63dda63af876b3d35bb3
34608,05:19:47,05:49:08,1972,40,1574,W,DEU,832628377f9165883080b83f7c7da2d70a34cf68
35301,05:31:52,06:03:28,1970,40,1621,W,VEN,27fc6023251a34fa8e1a3a90bc92d3fd1c931e92
33728,05:08:32,05:37:50,1971,40,1516,W,DEU,4aec061f6d368f3e09cbcfc1302bf0d78aed02a7
2051,03:05:45,03:17:24,1970,40,13,W,PRT,f8dc7ff4fecebcd1549a6af6542c505a423c0f96
27718,04:32:21,05:02:54,1969,40,1132,W,DEU,61d04f086290c23241897fb5005595f9da7d8df1
21979,04:11:36,04:23:28,1973,40,741,W,GBR,8104dc8461d83b3e7493e9b04508dd44ad6586b6
12535,03:46:37,03:58:28,1971,40,281,W,GBR,0d89da2ac2572355fe06938508ebe56a14d27aaf
35497,05:35:49,06:00:37,1970,40,1632,W,USA,db19443ee758344974236bb05bca9656a22e1337
25985,04:25:42,04:51:00,1969,40,1007,W,TTO,cd6fa1c5d9446ebd87f488bb22b99391488b70cc
13689,03:49:41,04:06:47,1973,40,318,W,FRA,02531eeafe53c4a2d7dc8f9ff19f04dcf6ce17a0
31627,04:51:56,05:20:26,1970,40,1384,W,FRA,8dd2cf0fdaaf6c39b656116a80d63e8b54e89bd8
33382,05:04:23,05:28:29,1972,40,1496,W,ZAF,7e4e4fb75ed758285f199d6e57a494362401e557
24705,04:21:08,04:40:42,1971,40,927,W,USA,4b11f5eb11158071f1eeab7e7f3213d2686d43f9
21482,04:10:02,04:29:03,1971,40,714,W,DEU,3d6a9f915a431d183bf33fa7c8cf490f9fe6a756
18728,04:00:59,04:14:42,1970,40,536,W,GBR,01de996d0567dc8e368eece5fb0950897d650620
20357,04:06:21,04:30:43,1973,40,626,W,FIN,7739ed9c2ab8122dd3aff3235890d4bf1ab4b39d
27095,04:29:45,04:48:18,1970,40,1087,W,FIN,606035570f07357b185c42ef1238c768a6efdd20
28330,04:34:58,04:52:29,1972,40,1166,W,DEU,96a42916797dd352599a7feb4d32ddf4282657c3
34078,05:12:56,05:42:01,1973,40,1537,W,GBR,fbc1f48fbe51986d820ccbe3ef711c03a91fe175
24566,04:20:33,04:36:39,1969,40,916,W,NZL,13288e33cbad4d711f1499c33da8a9cb555e6e61
31685,04:52:19,05:17:19,1973,40,1386,W,ZAF,8b26c6e6f026c14a643728bcf0f4046503bfacdd
10931,03:42:02,03:44:35,1970,40,226,W,DEU,0f965711a4f53a1704e5e4aed09c30ab8ad2dc4d
5933,03:26:07,03:29:47,1972,40,84,W,FRA,acc7a7fdf50a13bae1970d9cbde0aa64a66c3f73
26394,04:27:13,04:57:41,1972,40,1032,W,FRA,c6a52a4d26ba577686bae59c253ed41deed8e4a5
34378,05:16:29,05:29:55,1969,40,1559,W,GBR,f5359d0a94e04d9658fbeb684ae360d4c77b87df
16280,03:55:58,04:13:40,1969,40,431,W,DNK,7b65ade1b05f363e435d875eac5eb4cbbb59517b
16495,03:56:23,04:12:36,1969,40,444,W,FRA,0be7d61eaabd14132e15956593a11137032d4071
17487,03:58:14,04:16:59,1973,40,483,W,FRA,98512385297c05691f84ce76dc2f846bb8e21b5d
13952,03:50:21,04:04:08,1970,40,334,W,CAN,081681dc491e51efce4747cb8f8705da40443a05
12633,03:46:55,04:02:08,1970,40,286,W,USA,bb69c5e8307fcdcc6d0f254801e5de98f3edb62b
6467,03:27:54,03:44:11,1972,40,95,W,MEX,c883e35e26e8c50060a67ca8c520a40ca8bdd7d1
16496,03:56:23,04:09:40,1973,40,445,W,ISR,99213c1a76d3890d4938ad83fd1c1e72cf5471f9
26813,04:28:47,04:45:37,1972,40,1066,W,DNK,59baa332b7dd05084768adabf049f3457ec33282
29593,04:41:04,05:07:12,1970,40,1248,W,DEU,d78a6fb512e3bd51fb65b1d35f76603790714222
12869,03:47:37,04:18:40,1970,40,296,W,GBR,196d4247a3a3e5c5d382b1e92c9ff7ac2c9756ac
27233,04:30:17,04:55:15,1972,40,1100,W,ZAF,37500d246dd52ef2b70b3f4ea8e8bc4cc3b73917
171,02:39:00,02:39:00,1973,40,2,W,CHE,f041cdd09110980ccfdd34c75df8b778f6c6eb39
24147,04:19:04,04:23:00,1969,40,888,W,GBR,ccd4a6153c80df078e767cb9311e00095ca71f3a
12342,03:46:03,04:00:50,1972,40,276,W,USA,d85ffe0d358882988213eee3e431f832812ad9af
30567,04:46:02,05:15:20,1970,40,1310,W,GBR,e507ea84c48051a56c26bd49974d409816ff8a45
32624,04:58:04,05:26:34,1973,40,1451,W,DEU,eb025c21054dc96c83751a2949b221ed3f9be091
25531,04:23:58,04:41:11,1969,40,979,W,GBR,c03fae797bc3bb90738c2ef29745bb0a348da9af
35719,05:42:43,06:10:46,1970,40,1644,W,FRA,b4aafaa6529aaee51d57833cf3a0bd427f9bdbe3
33037,05:01:06,05:26:50,1970,40,1471,W,CZE,77f1a95d49a02ef74c3a1f6476ca92ac357c8ac0
34091,05:13:05,05:44:26,1971,40,1538,W,DEU,be5af0c96ab15000d97fa75181e9c85c3b2786a4
8687,03:34:57,03:41:09,1973,40,150,W,USA,76d01a87ce063f66291e065723053e08befe2327
28827,04:37:15,04:50:01,1969,40,1195,W,ZAF,cd817237527b9cd18959efa09421f6b811f95346
20946,04:08:09,04:25:26,1970,40,673,W,DEU,1cac9a75423d71bd710e8a161d1b04e5b03a38c7
6388,03:27:42,03:30:43,1970,40,92,W,FRA,b2e6ae2e4bb7777bc1ddb50e6fcf7b01a27a7912
19490,04:03:27,04:29:16,1972,40,583,W,DNK,62d3e8814b860abfd1ead82a62bd74f982da5f3d
10615,03:41:07,03:51:45,1971,40,215,W,CAN,fc40d37ee57708cdfffe13bb3fc1fa731f519d36
32101,04:54:50,05:21:18,1971,40,1415,W,DNK,fa5f80eb206a4c7b24b193bbbb24d8e5bc33c773
25506,04:23:54,04:48:04,1973,40,977,W,GBR,4a51b8b16994da30e313b3ebe32a69d7355e03a1
34025,05:12:11,05:36:45,1972,40,1530,W,USA,66728c9bc9f9a6e5cd294073c41409fed6f7d136
13935,03:50:18,04:07:45,1969,40,333,W,BEL,d27b7f067d87817d2ef6a51f5097eb16d879932a
29418,04:40:04,04:43:42,1969,40,1238,W,CAN,6ff14a867a9417bd91a397cda32f1deab18ead26
10939,03:42:03,03:57:00,1970,40,228,W,CAN,64d6aef7f5586387cd296870bbb269d382d63f62
14187,03:50:59,04:04:39,1972,40,345,W,DNK,1722a89d73b60ec04e8eefc645af904315c1c719
3539,03:14:51,03:19:17,1971,40,42,W,DEU,835646dcd46da424c8d996863bbd44164887fe45
17600,03:58:27,04:13:05,1972,40,490,W,ARG,ef4e8c1977b2b30827f96613dfb879a89e715fd8
18541,04:00:27,04:32:23,1973,40,526,W,DEU,cd6a4ea8a4923d6acf6bea2523a76bc2f8e40a7f
18586,04:00:33,04:14:53,1973,40,530,W,DNK,0b22976d146b683589d133e26e5887e312501aa2
22233,04:12:22,04:36:33,1971,40,754,W,GBR,105b885d11baac1f51e81f22ca0d664057a66036
27218,04:30:13,05:00:33,1969,40,1097,W,NOR,25d27bd8e37499041796e92222dbb87d5aa6c5b9
9341,03:37:15,03:43:09,1972,40,171,W,AUS,286e6c73858572ae42ec3bd3e896d7ac05f78cd6
25608,04:24:16,04:39:03,1970,40,983,W,FIN,10976d5e631f88c3847e81aadd9ed0643802f7ea
10532,03:40:50,03:53:39,1970,40,210,W,DEU,762e7bc5aab8fa6372aab1ab7a74ec1722cd7de5
31303,04:50:03,05:01:52,1973,40,1360,W,DEU,1973478d528316ff68c7706d4603d30277c8167c
23551,04:16:55,04:32:50,1972,40,850,W,DEU,96ea6ecc1f171e760021d44cd55bae0327e6e4d6
25204,04:22:52,04:41:18,1973,40,959,W,FIN,d848d5a79fe68996d6d7cfbb11e6a39f1f82909c
4417,03:19:28,03:19:28,1969,40,54,W,ITA,e272637d7e2193b05a4748aabe14c20aafb42a5f
7655,03:31:30,03:34:07,1973,40,124,W,DEU,d346ae43a716ae89db91f0773b075623882910c5
25541,04:24:00,04:35:01,1970,40,980,W,DEU,4ad7dd45898cb28be44a2717ee9c433ed5d409d9
26785,04:28:43,04:59:35,1969,40,1064,W,USA,6fab10b46065af3d4392a52d0788d457cf147179
32527,04:57:24,05:29:02,1969,40,1446,W,DEU,47272519e44c401a4ace7739586ea6e946e6ad97
29998,04:43:04,05:07:33,1969,40,1275,W,DNK,4c2cd6534c39103111f21e3f5f64300125951801
9371,03:37:21,03:42:35,1970,40,173,W,DNK,22dffc0f8df3a732c46d84bfa1d2973228f99a12
19025,04:01:59,04:17:37,1972,40,552,W,DNK,6e8f1d16b22ffccad1a57197466da95894fd11ea
29711,04:41:38,05:06:30,1971,40,1256,W,ZAF,3ed09ea16e8ccf9e3b359d26509cf04897faa54e
35313,05:32:17,05:56:53,1970,40,1622,W,DNK,b715bfdcbb17ec078c5e1187aedaf17620cde96b
11982,03:44:55,03:56:15,1972,40,261,W,BEL,486d7a5cdd29d45242b8596c07a82a30828156b4
13398,03:48:56,04:03:43,1970,40,309,W,DNK,23175e1c65322c86c1941b776558dcc72a75031c
12090,03:45:19,03:57:09,1970,40,267,W,DNK,ab80a7e78f1ea7131e836765510a789ee9e5f991
21577,04:10:20,04:23:07,1971,40,719,W,DNK,899e1d7204e44d14aae15be50089f94a3bdb907d
24223,04:19:22,04:44:23,1970,40,896,W,ZAF,45458c8eb2a59261a3c744910d1ec632cb482100
22126,04:12:01,04:24:57,1969,40,752,W,NLD,ed17240b788da8603e63a27f46ee1330503f1638
14803,03:52:33,04:03:17,1970,40,371,W,BEL,c6d5be576f80609327c53aee1e0f0c6e75e786b1
587,02:51:06,02:51:23,1972,40,3,W,DNK,e22c519a8ab5a0657160d5618f42daa0a9b2eb46
33705,05:08:16,05:35:19,1972,40,1514,W,DNK,b4d619d530b0c767777a6552bedfd08e9ffeef4a
23250,04:15:53,04:40:25,1972,40,827,W,DNK,e3f93951838db3c11d57d3fd9b380f4bf4014c9d
31566,04:51:35,05:05:47,1973,40,1382,W,IRL,504f01648af245c92869ee6a2e19310acd6b434c
35287,05:31:31,06:01:49,1970,40,1620,W,SWE,995bb4cde91a12beac5345c62061bed477bbb728
14265,03:51:12,04:03:59,1971,40,349,W,CAN,5666a8b95cc805d23b0f907a53ac27fc38ad0079
9361,03:37:17,03:48:03,1973,40,172,W,ITA,8bb9187c48981d5cdd4650ac028651278e967e3c
11771,03:44:24,03:58:21,1973,40,257,W,ITA,adaf54300c681cc9eda8389471713fcd9f46aa0b
25152,04:22:46,04:40:34,1970,40,955,W,ITA,83e7c36d89225e8c46855e7e371b1c3f4e89b7ea
7896,03:32:18,03:34:43,1969,40,129,W,NLD,825284fb22066a52d7ee6c4bf5aa6d3e126993e9
17747,03:58:44,04:11:33,1971,40,495,W,NLD,d7a3b97dbdcdb5e298ad2e6f78ca7c72be8c493d
23227,04:15:48,04:29:05,1973,40,824,W,NLD,bee82eeffc56dfc204bcd70accf56edfd9681638
17452,03:58:10,04:12:02,1969,40,480,W,NLD,7aa077abf73245165a190f6180b94937232c35aa
20905,04:08:01,04:22:20,1970,40,669,W,NLD,3a42c4fb5477c0b1db1f45481a6083bd9e831eb6
19500,04:03:29,04:17:47,1972,40,585,W,NLD,2a0853b32f684630f7780f92a8bf36aec844da2f
24053,04:18:44,04:33:01,1969,40,881,W,NLD,839c99e800ea9f8118557c5bc19973462bb0d1d5
8573,03:34:35,03:53:18,1969,40,149,W,GBR,ea7197dc7e8d3f3c9f37388d0372e9c78f7c91b9
32816,04:59:27,05:26:26,1971,40,1457,W,SWE,78139cdd6b04740b802f387101e21322cbf79a96
21348,04:09:32,04:26:55,1970,40,700,W,SWE,1ffce274a3aef551755a20a860da3832f6f33a73
16278,03:55:58,04:10:26,1971,40,430,W,DEU,68beb542a0c527c356d3adf064e390dfde5979c6
28053,04:33:49,04:58:17,1969,40,1152,W,DNK,b3a99a7cb5981322175e29858f16b9eed4da9c3e
32036,04:54:34,05:21:23,1969,40,1409,W,DNK,1feae065c692f9007fbc0052cf13e0fd8fa6ab45
34934,05:24:58,05:44:21,1971,40,1603,W,ROU,f1a34b4d2c9383a2a359b34993e0889e197bb4f7
29894,04:42:33,05:09:19,1972,40,1265,W,DNK,8beb08d75ea094c6338d7a375a34e3584175cf06
30882,04:47:36,05:17:01,1973,40,1337,W,DNK,51c415ca3f3e96af5112b6f6c31e938b71684cdf
35089,05:27:32,05:41:17,1970,40,1612,W,DNK,cb30217be03b2cb6516286806a7b664053aad098
20493,04:06:42,04:25:10,1971,40,639,W,NLD,f2a421b8eb3b0542dd67d72bc910f93b9b6c869d
24468,04:20:10,04:45:38,1972,40,910,W,GBR,3623e87b5c7ad8a620a6a0c3072300130207b16e
28183,04:34:21,04:53:36,1970,40,1158,W,CHE,129fd7108f70c9fc184d94c4064ba8c8d87a03f8
3530,03:14:48,03:16:36,1973,40,41,W,DNK,2bf703d360d59991de1d78c1e80a71bb2d74ff6e
14491,03:51:44,04:09:38,1972,40,359,W,DEU,3fd1f82eebe2e64dd02249db85062bbf10cd2ccc
30594,04:46:11,05:16:55,1973,40,1312,W,PRT,ca4e393686e1b05999604c9b59927df7a873c43f
29734,04:41:45,05:13:23,1973,40,1257,W,DEU,e50f43bff8ce8f1f0c8ed143fbc17ef24b2883d2
